score,sentence_scores,text
0.9999489603125563,"[{'score': 0.4638768280104383, 'sentence': 'A man has been jailed for keeping dogs to fight at his home in Ayrshire.'}, {'score': 0.9985168793335031, 'sentence': 'Tony Barbara, 50, was sentenced to 18 months in prison after being found guilty of animal cruelty offences.'}, {'score': 0.009916960665702357, 'sentence': 'The court heard that police discovered multiple dogs in appalling conditions, with visible injuries that suggested they had been used for dog fighting.'}, {'score': 0.9973028336965454, 'sentence': 'The dogs were immediately removed from the property and placed in the care of animal welfare organisations.'}, {'score': 0.9893808462695188, 'sentence': ""Barbara's sentence sends a clear message that animal cruelty will not be tolerated and those found guilty will face severe consequences.""}]","A man has been jailed for keeping dogs to fight at his home in Ayrshire. Tony Barbara, 50, was sentenced to 18 months in prison after being found guilty of animal cruelty offences. The court heard that police discovered multiple dogs in appalling conditions, with visible injuries that suggested they had been used for dog fighting. The dogs were immediately removed from the property and placed in the care of animal welfare organisations. Barbara's sentence sends a clear message that animal cruelty will not be tolerated and those found guilty will face severe consequences."
0.9999992554385839,"[{'score': 0.03232395222347484, 'sentence': 'It is customary to leave a tip when dining out, but one particular tip added to a takeout order left the restaurant staff in total disbelief.'}, {'score': 0.02384893427886925, 'sentence': ""A regular customer of Luigi's Italian Bistro, known only as Mr. Smith, left an astonishing $1,000 tip for his modest $30 meal.""}, {'score': 0.003628236917390004, 'sentence': 'The staff, who were struggling due to the economic impact of the pandemic, were overwhelmed with emotion.'}, {'score': 0.936694363154042, 'sentence': ""Mr. Smith's generous act not only showed his appreciation for their culinary skills, but also his understanding of the difficult times they were going through.""}, {'score': 0.0, 'sentence': 'This extraordinary tip became a beacon of hope amidst their struggles.'}]","It is customary to leave a tip when dining out, but one particular tip added to a takeout order left the restaurant staff in total disbelief. A regular customer of Luigi's Italian Bistro, known only as Mr. Smith, left an astonishing $1,000 tip for his modest $30 meal. The staff, who were struggling due to the economic impact of the pandemic, were overwhelmed with emotion. Mr. Smith's generous act not only showed his appreciation for their culinary skills, but also his understanding of the difficult times they were going through. This extraordinary tip became a beacon of hope amidst their struggles."
0.999999221111206,"[{'score': 0.8700837055601505, 'sentence': 'Less than two years ago, I found myself sitting at a South Atlantic League (Class A) baseball game, savoring the raw energy of young hopeful players trying to make their mark on the big leagues.'}, {'score': 0.8223007797549124, 'sentence': ""The stadium was filled with the aroma of popcorn and hot dogs, the crowd's cheers resonating in the afternoon air.""}, {'score': 0.8992293647788979, 'sentence': 'There was an incredible sense of camaraderie among the spectators, sharing collective joy and anticipation.'}, {'score': 4.853593269515954e-07, 'sentence': 'Seeing these young players, their passion and dedication were palpable.'}, {'score': 0.9499811045844663, 'sentence': 'It was a striking reminder of the power of dreams and the determination needed to pursue them.'}]","Less than two years ago, I found myself sitting at a South Atlantic League (Class A) baseball game, savoring the raw energy of young hopeful players trying to make their mark on the big leagues. The stadium was filled with the aroma of popcorn and hot dogs, the crowd's cheers resonating in the afternoon air. There was an incredible sense of camaraderie among the spectators, sharing collective joy and anticipation. Seeing these young players, their passion and dedication were palpable. It was a striking reminder of the power of dreams and the determination needed to pursue them."
0.9926053908249528,"[{'score': 2.7385755885234175e-09, 'sentence': 'November 17, 2015, 12:55 a.m. Michael Hoeppner had to leave behind his formal manners from Manhattan street.'}, {'score': 0.0006207846049450794, 'sentence': 'We realized we were in a place where the bustling nightlife was replaced by a serene calm.'}, {'score': 0.0004707434043429437, 'sentence': 'Michael Hoeppner, formerly a busy New Yorker, had now moved to a small town in Vermont, trading skyscrapers for rolling hills and car horns for bird songs.'}, {'score': 0.0007166065137571564, 'sentence': 'The pace was slower, the people friendlier, and the surroundings more peaceful.'}, {'score': 0.2465221857647273, 'sentence': 'He was learning to adapt, to slow down, to breathe.'}, {'score': 0.9795933910672604, 'sentence': 'It was a completely new way of life, but Michael was ready to embrace it with all his heart.'}]","November 17, 2015, 12:55 a.m. Michael Hoeppner had to leave behind his formal manners from Manhattan street. We realized we were in a place where the bustling nightlife was replaced by a serene calm. Michael Hoeppner, formerly a busy New Yorker, had now moved to a small town in Vermont, trading skyscrapers for rolling hills and car horns for bird songs. The pace was slower, the people friendlier, and the surroundings more peaceful. He was learning to adapt, to slow down, to breathe. It was a completely new way of life, but Michael was ready to embrace it with all his heart."
0.9999989866973704,"[{'score': 0.9535328430469879, 'sentence': 'A new survey reveals that more Americans would choose the Internet as their sole news source over television, radio, or printed newspapers.'}, {'score': 3.744827310114829e-05, 'sentence': 'The growing preference for online news sources reflects the digital age, where information is accessed instantly and conveniently.'}, {'score': 0.0003955465330719443, 'sentence': 'This shift also indicates a demographic change, with younger generations relying more on the Internet for news.'}, {'score': 0.9730144979138153, 'sentence': 'However, it also raises questions about the reliability of online news, as it is often unregulated and susceptible to misinformation.'}, {'score': 0.942112918157608, 'sentence': 'It highlights the need for media literacy and critical thinking in the face of an ever-evolving news landscape.'}]","A new survey reveals that more Americans would choose the Internet as their sole news source over television, radio, or printed newspapers. The growing preference for online news sources reflects the digital age, where information is accessed instantly and conveniently. This shift also indicates a demographic change, with younger generations relying more on the Internet for news. However, it also raises questions about the reliability of online news, as it is often unregulated and susceptible to misinformation. It highlights the need for media literacy and critical thinking in the face of an ever-evolving news landscape."
0.9999992889285881,"[{'score': 0.0031035671986308078, 'sentence': 'A family travels to a remote island in southern Chile.'}, {'score': 0.7504959733007837, 'sentence': 'On the trip, they try to convince their grandparents to leave their isolated home and move in with them back in the city.'}, {'score': 8.421041641781812e-12, 'sentence': 'The grandparents are initially resistant, valuing their peaceful lifestyle and the memories they have created on the island.'}, {'score': 0.2149544253402117, 'sentence': 'However, the family presents the difficulties of their advanced age, the benefits of modern conveniences, and the joy of being close to their grandchildren.'}, {'score': 0.10893356794763931, 'sentence': 'The grandparents are torn, struggling to make a decision between the familiar comfort of their home on the island and the prospect of city life with the support and guidance of their family.'}]","A family travels to a remote island in southern Chile. On the trip, they try to convince their grandparents to leave their isolated home and move in with them back in the city. The grandparents are initially resistant, valuing their peaceful lifestyle and the memories they have created on the island. However, the family presents the difficulties of their advanced age, the benefits of modern conveniences, and the joy of being close to their grandchildren. The grandparents are torn, struggling to make a decision between the familiar comfort of their home on the island and the prospect of city life with the support and guidance of their family."
0.8580866732151148,"[{'score': 0.0, 'sentence': 'The Momtract from Mother New York agency grants command privileges instead of flowers or cards.'}, {'score': 0.0, 'sentence': 'The Mother New York advertising agency launched a unique product: The Momtract.'}, {'score': 0.0, 'sentence': 'This innovative idea, instead of traditional gifts like flowers or cards, grants mothers command privileges for a day.'}, {'score': 5.926635915365353e-07, 'sentence': ""It's a fun and double-edged approach to celebrating motherhood, allowing mothers to truly enjoy a day of being in command.""}, {'score': 4.391613739329614e-10, 'sentence': 'The Momtract gives them the freedom to make decisions and give orders, which is a refreshing change compared to their usual daily tasks.'}, {'score': 0.9393238022154644, 'sentence': ""It's a humorous and sincere way to show appreciation for the hard work they do every day.""}]","The Momtract from Mother New York agency grants command privileges instead of flowers or cards. The Mother New York advertising agency launched a unique product: The Momtract. This innovative idea, instead of traditional gifts like flowers or cards, grants mothers command privileges for a day. It's a fun and double-edged approach to celebrating motherhood, allowing mothers to truly enjoy a day of being in command. The Momtract gives them the freedom to make decisions and give orders, which is a refreshing change compared to their usual daily tasks. It's a humorous and sincere way to show appreciation for the hard work they do every day."
0.9999986649670629,"[{'score': 0.0, 'sentence': 'The ABC television political debate program, Insiders, comes to Byron Bay.'}, {'score': 3.257511118626155e-07, 'sentence': 'Host Barrie Cassidy will guide a panel of visiting experts through a rigorous discussion of the latest news in Australian politics.'}, {'score': 0.0592698838245449, 'sentence': 'The panel will include prominent political analysts, journalists, and former politicians.'}, {'score': 0.16440428632477078, 'sentence': 'They will analyze topics such as climate change policies, the upcoming elections, and the general political climate in Australia.'}, {'score': 0.9922692878886586, 'sentence': 'The audience will also have the opportunity to participate in the discussion, asking questions and contributing their perspectives.'}, {'score': 0.021232978665477575, 'sentence': 'This promises to be a provocative and engaging night for all those interested in Australian politics.'}]","The ABC television political debate program, Insiders, comes to Byron Bay. Host Barrie Cassidy will guide a panel of visiting experts through a rigorous discussion of the latest news in Australian politics. The panel will include prominent political analysts, journalists, and former politicians. They will analyze topics such as climate change policies, the upcoming elections, and the general political climate in Australia. The audience will also have the opportunity to participate in the discussion, asking questions and contributing their perspectives. This promises to be a provocative and engaging night for all those interested in Australian politics."
0.9997537158558507,"[{'score': 0.011634128410264788, 'sentence': 'Washington D.C., July 31, 2018 / 03:01 pm.'}, {'score': 0.9943324034584996, 'sentence': 'The Washington Metropolitan Area Transit Authority was criticized for its recent decision to suspend nighttime service, which many argued would disproportionately affect low-income workers who rely on public transportation.'}, {'score': 0.8912704742946274, 'sentence': 'Activists and community leaders expressed their concerns, pointing out that many workers in the service industry, healthcare, and other sectors often work non-traditional hours.'}, {'score': 0.9696688357627924, 'sentence': 'They argued that the reduction in service would not only cause them inconvenience, but could also potentially put their jobs at risk.'}, {'score': 0.31110219731524325, 'sentence': 'The Authority has yet to respond to these criticisms and is expected to review the decision.'}]","Washington D.C., July 31, 2018 / 03:01 pm. The Washington Metropolitan Area Transit Authority was criticized for its recent decision to suspend nighttime service, which many argued would disproportionately affect low-income workers who rely on public transportation. Activists and community leaders expressed their concerns, pointing out that many workers in the service industry, healthcare, and other sectors often work non-traditional hours. They argued that the reduction in service would not only cause them inconvenience, but could also potentially put their jobs at risk. The Authority has yet to respond to these criticisms and is expected to review the decision."
0.9999987935652443,"[{'score': 0.0, 'sentence': 'Could drainage pipes resolve the Compact conflict?'}, {'score': 2.389528575008626e-10, 'sentence': 'How can we get more water into the Republican River?'}, {'score': 1.408844315653468e-07, 'sentence': 'Could it be as simple as installing drainage pipes?'}, {'score': 0.012221065915104745, 'sentence': 'These questions have sparked a debate among environmentalists, engineers, and local authorities.'}, {'score': 0.008777050976736533, 'sentence': 'Drainage pipes, unlike traditional irrigation methods, could potentially redirect water to areas where it is needed most, thus reducing conflicts over water rights.'}, {'score': 0.9671564709612464, 'sentence': 'However, the viability and environmental impact of this solution still need to be studied.'}, {'score': 0.9696898091562536, 'sentence': 'The challenge is to ensure a sustainable solution that respects the ecosystem and the rights of all parties involved.'}]","Could drainage pipes resolve the Compact conflict? How can we get more water into the Republican River? Could it be as simple as installing drainage pipes? These questions have sparked a debate among environmentalists, engineers, and local authorities. Drainage pipes, unlike traditional irrigation methods, could potentially redirect water to areas where it is needed most, thus reducing conflicts over water rights. However, the viability and environmental impact of this solution still need to be studied. The challenge is to ensure a sustainable solution that respects the ecosystem and the rights of all parties involved."
