score,sentence_scores,text,error
0.9999829759611477,"[{'score': 0.8759998227298929, 'sentence': 'A man has been jailed for keeping dogs for fighting at his home in Ayrshire.'}, {'score': 0.9994616117029006, 'sentence': 'Tony Barbara, 50, was sentenced to 18 months in prison after being found guilty of animal cruelty.'}, {'score': 0.012024514078266879, 'sentence': 'The court was told that police found several dogs in horrific conditions, with visible injuries consistent with them being used for dog fighting.'}, {'score': 0.9985600797475009, 'sentence': 'The dogs were immediately removed from the premises and placed in the care of animal welfare organisations.'}, {'score': 0.9919537800663285, 'sentence': ""Barbara's sentence sends a clear message that animal cruelty will not be tolerated and those found guilty will face serious consequences.""}]","A man has been jailed for keeping dogs for fighting at his home in Ayrshire. Tony Barbara, 50, was sentenced to 18 months in prison after being found guilty of animal cruelty. The court was told that police found several dogs in horrific conditions, with visible injuries consistent with them being used for dog fighting. The dogs were immediately removed from the premises and placed in the care of animal welfare organisations. Barbara's sentence sends a clear message that animal cruelty will not be tolerated and those found guilty will face serious consequences.",
0.9999992629857246,"[{'score': 0.112206477245964, 'sentence': ""When dining at a restaurant, it's customary to leave a tip, but one particular amount added to a takeout order left the restaurant staff in utter bewilderment.""}, {'score': 0.03848340899729796, 'sentence': ""A regular customer of Luigi's Italian Bistro, known only as Mr. Smith, left a staggering $1,000 tip for his modest $30 meal.""}, {'score': 0.4949750207956165, 'sentence': 'The staff, who had been struggling due to the economic impact of the pandemic, were overjoyed.'}, {'score': 0.9219733734396854, 'sentence': ""Mr. Smith's generous act not only showed his appreciation for their culinary skills, but also his understanding of the tough times they were going through.""}, {'score': 0.0, 'sentence': 'This extraordinary tip became a beacon of hope amidst their difficulties.'}]","When dining at a restaurant, it's customary to leave a tip, but one particular amount added to a takeout order left the restaurant staff in utter bewilderment. A regular customer of Luigi's Italian Bistro, known only as Mr. Smith, left a staggering $1,000 tip for his modest $30 meal. The staff, who had been struggling due to the economic impact of the pandemic, were overjoyed. Mr. Smith's generous act not only showed his appreciation for their culinary skills, but also his understanding of the tough times they were going through. This extraordinary tip became a beacon of hope amidst their difficulties.",
0.9999992428850533,"[{'score': 0.9687613568085349, 'sentence': 'Less than two years ago, I was sitting at a South Atlantic League baseball game (Single-A, the lowest level of the minors), enjoying the raw energy of young hopefuls striving to make a name for themselves in the higher leagues.'}, {'score': 0.9119678800395112, 'sentence': ""The stadium was filled with the aroma of popcorn and hot dogs, the crowd's cheers echoing through the evening air.""}, {'score': 0.9949626868703567, 'sentence': 'There was an incredible sense of camaraderie among the spectators, sharing in the collective joy and anticipation.'}, {'score': 0.060880019725419676, 'sentence': 'As I watched these young players, their passion and dedication were palpable.'}, {'score': 0.9805494827666291, 'sentence': 'It was a stark reminder of the power of dreams and the determination required to pursue them.'}]","Less than two years ago, I was sitting at a South Atlantic League baseball game (Single-A, the lowest level of the minors), enjoying the raw energy of young hopefuls striving to make a name for themselves in the higher leagues. The stadium was filled with the aroma of popcorn and hot dogs, the crowd's cheers echoing through the evening air. There was an incredible sense of camaraderie among the spectators, sharing in the collective joy and anticipation. As I watched these young players, their passion and dedication were palpable. It was a stark reminder of the power of dreams and the determination required to pursue them.",
0.9977186531226229,"[{'score': 0.9893800496760603, 'sentence': 'November 17, 2015, 12:55 AM.'}, {'score': 0.0, 'sentence': 'Michael Höpner had to give up Manhattan street manners.'}, {'score': 7.781966368125559e-05, 'sentence': 'We realized that we were in a place where the commotion of high society was replaced by peaceful tranquility.'}, {'score': 8.031264266294968e-06, 'sentence': 'Michael Höpner, once a busy New York resident, had now moved to a small town in Vermont, exchanging skyscrapers for hills and car horns for birdsong.'}, {'score': 0.402998388080848, 'sentence': 'The pace of life was slower, people were kinder, and the environment more peaceful.'}, {'score': 0.2465221857647273, 'sentence': 'He was learning to adapt, to slow down, to breathe.'}, {'score': 0.9649796712868343, 'sentence': 'It was a completely new way of life, but Michael was ready to accept it with all his heart.'}]","November 17, 2015, 12:55 AM. Michael Höpner had to give up Manhattan street manners. We realized that we were in a place where the commotion of high society was replaced by peaceful tranquility. Michael Höpner, once a busy New York resident, had now moved to a small town in Vermont, exchanging skyscrapers for hills and car horns for birdsong. The pace of life was slower, people were kinder, and the environment more peaceful. He was learning to adapt, to slow down, to breathe. It was a completely new way of life, but Michael was ready to accept it with all his heart.",
0.9999990538684735,"[{'score': 0.9848032459598712, 'sentence': 'A new survey shows that more Americans would choose the Internet as their sole news source over television, radio, or print newspapers.'}, {'score': 0.001017288275698247, 'sentence': 'The growing preference for online news sources reflects the digital age, where information is instantly and conveniently available.'}, {'score': 0.18151739505342823, 'sentence': 'This shift also points to a changing demographic, as younger generations rely more heavily on the Internet for news.'}, {'score': 0.9385908029768846, 'sentence': 'However, it also raises questions about the reliability of online news, as it often remains unregulated and susceptible to misinformation.'}, {'score': 0.740311160349818, 'sentence': 'This highlights the need for media literacy and critical thinking in the face of a changing information landscape.'}]","A new survey shows that more Americans would choose the Internet as their sole news source over television, radio, or print newspapers. The growing preference for online news sources reflects the digital age, where information is instantly and conveniently available. This shift also points to a changing demographic, as younger generations rely more heavily on the Internet for news. However, it also raises questions about the reliability of online news, as it often remains unregulated and susceptible to misinformation. This highlights the need for media literacy and critical thinking in the face of a changing information landscape.",
0.9999992591891764,"[{'score': 3.350827911807741e-07, 'sentence': 'The family travels to a remote island in southern Chile.'}, {'score': 0.9654724542337978, 'sentence': 'During the trip, they try to convince their grandmother and grandfather to leave their isolated home and move back to the city with them.'}, {'score': 3.3029012647123324e-07, 'sentence': 'The grandmother and grandfather initially resist, cherishing their peaceful way of life and the memories they have created on the island.'}, {'score': 0.2149544253402117, 'sentence': 'However, the family presents the difficulties of their advanced age, the benefits of modern conveniences, and the joy of being close to their grandchildren.'}, {'score': 0.21268153173715487, 'sentence': 'The grandmother and grandfather are torn, struggling to decide between the familiar comfort of their island home and the prospect of a supportive, family-oriented life in the city.'}]","The family travels to a remote island in southern Chile. During the trip, they try to convince their grandmother and grandfather to leave their isolated home and move back to the city with them. The grandmother and grandfather initially resist, cherishing their peaceful way of life and the memories they have created on the island. However, the family presents the difficulties of their advanced age, the benefits of modern conveniences, and the joy of being close to their grandchildren. The grandmother and grandfather are torn, struggling to decide between the familiar comfort of their island home and the prospect of a supportive, family-oriented life in the city.",
0.9723161060886318,"[{'score': 0.0, 'sentence': 'The Momtract from Mother New York gives privileges of command instead of flowers or cards.'}, {'score': 0.0, 'sentence': 'The advertising agency Mother New York has launched a unique product: Momtract.'}, {'score': 0.0, 'sentence': 'This innovative idea, instead of traditional gifts such as flowers or cards, gives mothers the privileges of command for a day.'}, {'score': 2.9668132196403185e-05, 'sentence': ""It's a fun, ironic approach to celebrating motherhood, allowing moms to truly enjoy the day by being in charge.""}, {'score': 3.980929591529403e-07, 'sentence': 'Momtract gives them the freedom to make decisions and take charge, providing a refreshing change from their usual daily duties.'}, {'score': 0.9613030596771108, 'sentence': ""It's a humorous, yet sincere way to show appreciation for the hard work they do every day.""}]","The Momtract from Mother New York gives privileges of command instead of flowers or cards. The advertising agency Mother New York has launched a unique product: Momtract. This innovative idea, instead of traditional gifts such as flowers or cards, gives mothers the privileges of command for a day. It's a fun, ironic approach to celebrating motherhood, allowing moms to truly enjoy the day by being in charge. Momtract gives them the freedom to make decisions and take charge, providing a refreshing change from their usual daily duties. It's a humorous, yet sincere way to show appreciation for the hard work they do every day.",
0.9999992427213413,"[{'score': 2.658675501976404e-10, 'sentence': 'The ABC TV political discussion program ""Insiders"" is coming to Byron Bay.'}, {'score': 4.743031461806879e-05, 'sentence': 'Host Barrie Cassidy will lead a visiting panel of experts through a thorough discussion of the latest developments in Australian politics.'}, {'score': 0.0592698838245449, 'sentence': 'The panel will include prominent political analysts, journalists, and former politicians.'}, {'score': 0.7156631415047443, 'sentence': 'They will delve into topics such as climate change policies, upcoming elections, and the overall political climate in Australia.'}, {'score': 0.9984370539375965, 'sentence': 'The audience will also have the opportunity to participate in the discussion, asking questions and sharing their perspectives.'}, {'score': 0.10290789148765289, 'sentence': 'This promises to be a thought-provoking and engaging evening program for anyone interested in Australian politics.'}]","The ABC TV political discussion program ""Insiders"" is coming to Byron Bay. Host Barrie Cassidy will lead a visiting panel of experts through a thorough discussion of the latest developments in Australian politics. The panel will include prominent political analysts, journalists, and former politicians. They will delve into topics such as climate change policies, upcoming elections, and the overall political climate in Australia. The audience will also have the opportunity to participate in the discussion, asking questions and sharing their perspectives. This promises to be a thought-provoking and engaging evening program for anyone interested in Australian politics.",
0.999997633275903,"[{'score': 0.0, 'sentence': 'Washington, July 31, 2018 / 15:01 ( ).'}, {'score': 0.8599076007848862, 'sentence': '- The Washington Metropolitan Area Transportation Administration has faced criticism for its recent decision to discontinue late-night service, which many believe will disproportionately affect low-wage workers who rely on public transportation.'}, {'score': 0.3609574719189106, 'sentence': 'Activists and community leaders have expressed their concerns, noting that many service industry, healthcare, and other sector workers often work non-traditional hours.'}, {'score': 0.2812434501323784, 'sentence': 'They argued that the reduction in service will not only cause them inconvenience but also potentially jeopardize their jobs.'}, {'score': 0.9405486927680429, 'sentence': 'The administration has yet to respond to these criticisms and is expected to review its decision.'}]","Washington, July 31, 2018 / 15:01 ( ). - The Washington Metropolitan Area Transportation Administration has faced criticism for its recent decision to discontinue late-night service, which many believe will disproportionately affect low-wage workers who rely on public transportation. Activists and community leaders have expressed their concerns, noting that many service industry, healthcare, and other sector workers often work non-traditional hours. They argued that the reduction in service will not only cause them inconvenience but also potentially jeopardize their jobs. The administration has yet to respond to these criticisms and is expected to review its decision.",
0.9997671170536323,"[{'score': 0.0, 'sentence': 'Can drainage pipes resolve the compact conflict?'}, {'score': 0.0, 'sentence': 'How can we get more water into the republican river?'}, {'score': 1.6198153929281034e-11, 'sentence': 'Can it be as simple as installing drainage pipes?'}, {'score': 0.0005876858048172728, 'sentence': 'These questions have sparked a discussion among environmentalists, engineers, and local authorities.'}, {'score': 0.0005877216543249686, 'sentence': 'Drainage pipes, unlike traditional irrigation methods, may potentially redirect water to areas where it is most needed, thereby reducing conflicts over water rights.'}, {'score': 0.992687758137314, 'sentence': 'However, the feasibility and environmental impact of this solution still need to be studied.'}, {'score': 0.9662070065957804, 'sentence': 'The challenge lies in providing a sustainable solution that respects the ecosystem and the rights of all parties involved.'}]","Can drainage pipes resolve the compact conflict? How can we get more water into the republican river? Can it be as simple as installing drainage pipes? These questions have sparked a discussion among environmentalists, engineers, and local authorities. Drainage pipes, unlike traditional irrigation methods, may potentially redirect water to areas where it is most needed, thereby reducing conflicts over water rights. However, the feasibility and environmental impact of this solution still need to be studied. The challenge lies in providing a sustainable solution that respects the ecosystem and the rights of all parties involved.",
